file_path,transcript,duration,segment_index,speaker_role,stress_score,Manual_Risk_Label,y_true,pred_label
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_101_seg_0.wav,CLIMBING FLIGHT LEVEL ONE SIX ZERO QUALITY NINER ONE ROMEO,2.3,22,UNKNOWN,0.5961104029028926,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1020_seg_0.wav,DIRECT LAGAR THANK YOU SIERRA ALPHA ECHO,2.65,23,UNKNOWN,0.6272767438503324,Low,0,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1021_seg_0.wav,ONE HUNDRED,0.9,24,UNKNOWN,0.6116902548862548,Critical,3,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1022_seg_0.wav,NOVEMBER GOLF PAPA READ BACK CORRECT REPORT FOR TAXI,1.06,25,UNKNOWN,0.48784204058826,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1023_seg_0.wav,TOWER EIGHTEEN ONE CSA,1.33,26,UNKNOWN,0.6104780054937049,Moderate,1,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1024_seg_0.wav,SEVEN ZERO THREE GOOD BYE,2.1,27,UNKNOWN,0.4365742814222942,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1025_seg_0.wav,ONE THREE TWO,4.68,28,UNKNOWN,0.5681612524949469,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1026_seg_0.wav,SEVEN FIVE EIGHT,4.45,29,UNKNOWN,0.4572353264067176,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1027_seg_0.wav,STANDBY,4.82,30,UNKNOWN,0.4572404135626582,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1028_seg_0.wav,SAY AGAIN CAN YOU THREE BY FIVE HELI HOTEL YANKEE,0.88,31,UNKNOWN,0.35408377181093015,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1029_seg_0.wav,LEVEL THREE SEVEN ZERO APPROACHING TOMTI,4.9,32,UNKNOWN,0.394577126026126,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_102_seg_0.wav,DESCEND FLIGHT LEVEL SEVEN ZERO SEVEN ZERO TWO SIX NINER SIX ZERO,2.72,33,UNKNOWN,0.2841969854054393,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1030_seg_0.wav,CONNIE EIGHT THREE FIVE COPY,1.79,34,UNKNOWN,0.3263414727703855,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1031_seg_0.wav,CSA EIGHT MIKE THREE RUNWAY THREE ONE CLEARED TO LAND WIND ONE SEVEN ZERO DEGREES THREE KNOTS,3.19,35,UNKNOWN,0.32623395022106927,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1032_seg_0.wav,HELI LIMA JULIETT JOIN MID LEFT HELI CIRCUIT THREE TWO LAND AT OWN DISCRETION SWISS HELICOPTER WIND ZERO FOUR ZERO DEGREES ONE ZERO KNOTS,3.09,36,UNKNOWN,0.36904017651068494,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1033_seg_0.wav,HOLD THE HOLDING POINT AND WE,1.17,37,UNKNOWN,0.4836477083102481,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1034_seg_0.wav,ONE THREE THREE THREE NINER ZERO THREE ONE TWO CHARLIE BYE BYE,5.61,38,UNKNOWN,0.42143201201475905,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1035_seg_0.wav,HELLO CHANNEX EIGHT SEVEN PAPA ROMEO RUZYNE TOWER CONTINUE APPROACH,2.2,39,UNKNOWN,0.48728076019154737,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1036_seg_0.wav,ONE THREE ONE ZERO FIVE FIVE MIKE ALPHA KILO THANKS BYE BYE,3.45,40,UNKNOWN,0.53337780899006,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1037_seg_0.wav,LUFTHANSA FIVE MIKE ECHO DESCEND FLIGHT LEVEL SIX ZERO,5.08,41,UNKNOWN,0.5720731927708945,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1038_seg_0.wav,TWO FIVE THREE EIGHT,1.98,42,UNKNOWN,0.47631594514920056,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1039_seg_0.wav,JETSTAR SEVEN SIX ONE WIND IS CALM RUNWAY ONE SIX RIGHT CLEARED TO LAND,2.9,43,UNKNOWN,0.6133172100164366,Critical,3,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_103_seg_0.wav,CSA FIVE DELTA ROMEO RUNWAY ONE THREE CLEARED TO LAND WIND ZERO EIGHT ZERO DEGREES,1.7,44,UNKNOWN,0.7471642340809019,Moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1040_seg_0.wav,EXPECT TWO HOLDINGS,1.33,45,UNKNOWN,0.6928170046659273,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1041_seg_0.wav,PRAGUE RADAR GOOD AFTERNOON CHARLIE INDIA GOLF ONE SIX FOUR TWO CLIMBING LEVEL TWO EIGHT ZERO INBOUND OSCAR KILO GOLF,7.26,46,UNKNOWN,0.5666856825002742,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1042_seg_0.wav,DOWN FLIGHT LEVEL ONE ZERO ZERO SKYTRAVEL ONE ZERO THREE FIVE,1.89,47,UNKNOWN,0.5934413967042739,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1043_seg_0.wav,QATARI THREE ZERO SIX FOUR HELLO PRAHA RADAR CONTACT CLIMB FLIGHT LEVEL THREE THREE ZERO,7.35,48,UNKNOWN,0.5758305641460747,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1044_seg_0.wav,HOTEL ECHO LIMA AFFIRM REMAIN ON MY FREQUENCY YOU ARE STILL WITHIN THE TMA,5.34,49,UNKNOWN,0.5666605467423296,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1045_seg_0.wav,CLIMB FLIGHT LEVEL ONE,3.9,50,UNKNOWN,0.7396046506479269,Elevated,2,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1046_seg_0.wav,CSA NINER THREE ZERO CLIMB FLIGHT LEVEL ONE SIX,4.28,51,UNKNOWN,0.8042901414463033,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1047_seg_0.wav,ONE SIX RIGHT CLEARED TO LAND AND UNDERSTOOD QANTAS FOUR NINETY EIGHT,2.86,52,UNKNOWN,0.6659612580192089,Critical,3,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1048_seg_0.wav,NOT YET,2.42,53,UNKNOWN,0.6323451176251537,Moderate,1,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1049_seg_0.wav,PRAHA LUFTHANSA EIGHT VICTOR LIMA SAY AGAIN,3.89,54,UNKNOWN,0.6300845960561213,Low,0,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_104_seg_0.wav,HELLO LUFTHANSA SEVEN EIGHT SEVEN PRAHA RADAR RADAR CONTACT CLIMB FLIGHT LEVEL ONE TWO ZERO CLIMBING FLIGHT LEVEL ONE TWO ZERO LUFTHANSA SEVEN EIGHT SEVEN,6.87,55,UNKNOWN,0.4275570181468631,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1050_seg_0.wav,OKAY COPY THANK YOU,4.47,56,UNKNOWN,0.3675054995925837,Critical,3,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1051_seg_0.wav,HOTEL GOLF BRAVO IS ECHO TWO AT THREE THOUSAND THREE HUNDRED FEET,3.11,57,UNKNOWN,0.4836395432552925,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1052_seg_0.wav,CSA SEVEN SEVEN THREE AND HIGHER SPEED APPROVED,4.27,58,UNKNOWN,0.42916073024197293,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1053_seg_0.wav,CLEARED TO LAND RUNWAY ONE THREE CSA FIVE MIKE BRAVO,4.18,59,UNKNOWN,0.4566723722962438,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1054_seg_0.wav,ONE TWO FIVE,6.215,60,UNKNOWN,0.586474259054638,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1055_seg_0.wav,CLIMBING LEVEL ONE SIX ZERO LOT FIVE TWO EIGHT,2.51,61,UNKNOWN,0.6420094007671374,Critical,3,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1056_seg_0.wav,LINE UP RUNWAY,1.35,62,UNKNOWN,0.711866790314465,Elevated,2,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1057_seg_0.wav,CIMBER THREE FIVE TWO SEVEN LEFT TURN HEADING ONE FOUR ZERO CLEARED FOR ILS APPROACH RUNWAY ONE THREE,3.91,63,UNKNOWN,0.6870247038794386,Moderate,1,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1058_seg_0.wav,HOTEL ECHO XRAY FINAL TWO FIVE FOR TOUCH AND GO,2.75,64,UNKNOWN,0.5262022131454039,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1059_seg_0.wav,ISRAEL TWO FIVE TWO PRAHA GOOD EVENING RADAR CONTACT,5.42,65,UNKNOWN,0.49325244297708565,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_105_seg_0.wav,JETSTAR SEVEN SIXTY SEVEN SYDNEY TOWER,2.46,66,UNKNOWN,0.5973069174146854,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1060_seg_0.wav,NOVEMBER MIKE ALPHA VECTORING FOR A SHORT APPROACH TURN LEFT HEADING TWO FOUR ZERO,2.99,67,UNKNOWN,0.43702551371395737,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1061_seg_0.wav,HOTEL HOTEL OSCAR,5.18,68,UNKNOWN,0.6269826095159119,Critical,3,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1062_seg_0.wav,HOTEL OSCAR ECHO THE SECOND TRAFFIC IS NOW TO OVERHEAD WHISKEY ONE OPOSITE,6.175,69,UNKNOWN,0.5739409608843689,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1063_seg_0.wav,HOTEL ECHO XRAY WIND TWO SIX ZERO DEGREES ONE ZERO KNOTS RUNWAY TWO FIVE CLEARED TO LAND,2.28,70,UNKNOWN,0.6222877022554449,Critical,3,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1064_seg_0.wav,THREE FOUR DECIMAL FIVE,6.0,71,UNKNOWN,0.5100054837892917,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1065_seg_0.wav,EL AL FIVE TWO TWO GOOD EVENING RADAR RADAR CONTACT,1.67,72,UNKNOWN,0.4717900106038059,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1066_seg_0.wav,CHANNEX SIX SIX HUNDRED PRAHA HELLO RADAR CONTACT DESCEND TO FLIGHT LEVEL THREE FOUR ZERO,1.48,73,UNKNOWN,0.4005219179182502,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1067_seg_0.wav,AUSTRIAN SEVEN ZERO SEVEN PAPA REDUCE SPEED TWO ZERO ZERO,6.58,74,UNKNOWN,0.5639634296503978,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1068_seg_0.wav,GOOD DAY AUSTRIAN SEVEN ZERO FOUR PRAHA RADAR RADAR CONTACT CLIMB FLIGHT LEVEL ONE FOUR ZERO HIGH SPEED APPROVED,1.89,75,UNKNOWN,0.4348118332036494,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1069_seg_0.wav,QNH ONE ZERO ONE EIGHT AFTER KEEP THE PROCEEDING TO VICTOR,3.26,76,UNKNOWN,0.34659839141109267,Elevated,2,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_106_seg_0.wav,HOTEL ECHO XRAY FINAL TWO FIVE FOR TOUCH AND GO,7.84,77,UNKNOWN,0.3585798175104359,Moderate,1,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1070_seg_0.wav,LAND ONE THREE LOT FIVE TWO FIVE,5.92,78,UNKNOWN,0.39166529063095984,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1071_seg_0.wav,PRAHA GOOD AFTERNOON LUFTHANSA SEVEN ONE FIVE HEAVY AT LEVEL THREE FOUR ZERO,3.84,79,UNKNOWN,0.39702089492818965,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1072_seg_0.wav,RUZYNE TOWER HELLO BRIT AIR NINER ZERO,2.77,80,UNKNOWN,0.40300372945359736,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1073_seg_0.wav,CSA EIGHT ZERO THREE REDUCE AS YOU NEED AND DESCEND TO FLIGHT LEVEL ONE SIX ZERO,4.05,81,UNKNOWN,0.47212838254010087,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1074_seg_0.wav,CHINA SOUTHERN THREE TWENTY SIX CONTACT DEPARTURE,4.87,82,UNKNOWN,0.614381982649515,Low,0,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1075_seg_0.wav,OPERA JET THREE ZERO ZERO LINE UP RUNWAY ONE THREE,5.73,83,UNKNOWN,0.680539297497238,Moderate,1,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1076_seg_0.wav,HOTEL BRAVO KILO ECHO XRAY EXERCISES IS APPROVED,0.78,84,UNKNOWN,0.535686354592251,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1077_seg_0.wav,TWO EIGHT ZERO,2.2,85,UNKNOWN,0.5944060703595287,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1078_seg_0.wav,RUNWAY TWO FIVE CLEARED TO LAND NINER JULIETT LIMA,7.87,86,UNKNOWN,0.5761144628319562,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1079_seg_0.wav,DESCENDING FLIGHT LEVEL EIGHT ZERO CSA FIVE FOUR FIVE,2.59,87,UNKNOWN,0.6423778499858774,Moderate,1,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_107_seg_0.wav,THREE EIGHT PAPA GOLF BYE,1.82,88,UNKNOWN,0.5425646470247563,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1080_seg_0.wav,SWISS FOUR,7.18,89,UNKNOWN,0.6865506362583039,Critical,3,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1081_seg_0.wav,OSCAR SIERRA JULIETT DESCEND FLIGHT LEVEL SEVEN ZERO,3.23,90,UNKNOWN,0.7036601898205126,Moderate,1,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1082_seg_0.wav,ROGER CLEARED TO LAND RUNWAY THREE FOUR LEFT EXIT ON THE HIGH SPEED ON RIGHT,5.2,91,UNKNOWN,0.6601452582215079,Critical,3,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1083_seg_0.wav,OSCAR ECHO INDIA TANGO HOTEL TOWER ON TAXIWAY KILO CROSS RUNWAY TWO EIGHT CONTACT APRON ONE TWO ONE DECIMAL SEVEN FIVE FIVE BYE BYE,2.015,92,UNKNOWN,0.5122622615298025,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1084_seg_0.wav,FREQUENCY CHANGE APPROVED BYE BYE HAVE A NICE EVENING HOTEL QUEBEC MIKE,1.4,93,UNKNOWN,0.5361264568477627,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1085_seg_0.wav,SEVEN ZERO NINER,1.81,94,UNKNOWN,0.49537351646107247,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1086_seg_0.wav,CROSSING TO LANDING FIVE TWO TWO FIVE LANDING ON DISCRETION HELI CHARLIE ZULU,1.34,95,UNKNOWN,0.4650645451438966,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1087_seg_0.wav,BAIR SEVEN ONE TWO TAXI VIA DELTA LINE UP RUNWAY ZERO FOUR,4.44,96,UNKNOWN,0.5861927962702799,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1088_seg_0.wav,BERN APPROACH HOTEL BRAVO KILO BRAVO VICTOR,2.73,97,UNKNOWN,0.6809216929840503,Moderate,1,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1089_seg_0.wav,CONTRACT TWO ROMEO GOLF CONTINUE PRESENT HEADING VECTORS ILS RUNWAY THREE ONE,4.01,98,UNKNOWN,0.6576416819891036,Critical,3,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_108_seg_0.wav,CSA EIGHT MIKE THREE PROCEED DIRECT TO PAPA ROMEO NINER ZERO SIX,2.66,99,UNKNOWN,0.4715623384782429,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1090_seg_0.wav,UNITED ONE THREE FIVE BEHIND LUFTHANSA LINE UP RUNWAY,1.64,100,UNKNOWN,0.603731134511303,Moderate,1,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1091_seg_0.wav,RYANAIR SEVEN THREE ALPHA HOTEL,2.31,101,UNKNOWN,0.644670428506508,Low,0,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1092_seg_0.wav,SYDNEY TOWER EVENING QANTAS SEVENTY FIVE TWENTY EIGHT HEAVY,2.48,102,UNKNOWN,0.510363781189725,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1093_seg_0.wav,ILS ESTABLISHED RUNWAY ONE THREE,3.88,103,UNKNOWN,0.47148984712840586,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1094_seg_0.wav,EUROTRANS FIVE ONE THREE THREE AT YOUR DISCRETION DESCEND TO FLIGHT LEVEL TWO EIGHT ZERO TO BE LEVEL BY HOTEL DELTA OSCAR,2.73,104,UNKNOWN,0.43144798882667335,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1095_seg_0.wav,CONTACT TOWER ONE ONE EIGHT ONE GOOD NIGHT,5.55,105,UNKNOWN,0.44760114729649625,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1096_seg_0.wav,THAT'S SUFFICIENT SO WE ARE GOING VIA PAPA AND THEN RUNWAY TWO TWO FOR,3.76,106,UNKNOWN,0.23735515443399247,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1097_seg_0.wav,CSA SEVEN THREE TWO ZERO,0.33,107,UNKNOWN,0.2833997146091317,Critical,3,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1098_seg_0.wav,DIRECT RAPET THANK YOU LUFTHANSA CARGO EIGHT FIVE ZERO NINER,5.0,108,UNKNOWN,0.4734221700162591,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1099_seg_0.wav,OSCAR KILO ECHO LIMA ALPHA CLIMB TO FLIGHT LEVEL SEVEN ZERO,1.17,109,UNKNOWN,0.5781741928109976,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_109_seg_0.wav,WIND ZERO EIGHT ZERO DEGREES,3.37,110,UNKNOWN,0.48424055189585313,Critical,3,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_10_seg_0.wav,SKYTRAVEL ONE ZERO ONE ONE VACATE LEFT TAXIWAY PAPA CONTACT RUZYNE GROUND ONE TWO ONE DECIMAL NINER,2.95,111,UNKNOWN,0.500253756576438,Elevated,2,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1100_seg_0.wav,NOVEMBER MIKE ALPHA ROGER AND YOU ARE RECLEARED STRAIGHT IN ILS APPROACH ONE FOUR,1.93,112,UNKNOWN,0.5191630635090414,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1101_seg_0.wav,LEGEND ONE TWO ZERO TWO TOWER HELLO WIND ONE SIX ZERO DEGREES FOUR KNOTS RUNWAY ONE FOUR CLEARED TO LAND VACATE AT OWN DISCRETION,3.05,113,UNKNOWN,0.5216945590488765,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1102_seg_0.wav,KILO LIMA PAPA VICTOR STANDBY FOR RUNWAY ZERO NINER FOR NOW FOLLOW TUMKA FOUR CHARLIE ARRIVAL DUE TO DEPARTURE FROM BRNO,2.43,114,UNKNOWN,0.42863275703785164,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1103_seg_0.wav,FULLY ESTABLISHED ON RUNWAY THREE ONE,2.15,115,UNKNOWN,0.3577726513746803,Critical,3,0
