file_path,transcript,duration,segment_index,speaker_role,stress_score,Manual_Risk_Label,y_true,pred_label
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1070_seg_0.wav,LAND ONE THREE LOT FIVE TWO FIVE,5.92,78,UNKNOWN,0.15648534234749278,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1071_seg_0.wav,PRAHA GOOD AFTERNOON LUFTHANSA SEVEN ONE FIVE HEAVY AT LEVEL THREE FOUR ZERO,3.84,79,UNKNOWN,0.05525415391938792,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1072_seg_0.wav,RUZYNE TOWER HELLO BRIT AIR NINER ZERO,2.77,80,UNKNOWN,0.7538032554548798,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1073_seg_0.wav,CSA EIGHT ZERO THREE REDUCE AS YOU NEED AND DESCEND TO FLIGHT LEVEL ONE SIX ZERO,4.05,81,UNKNOWN,0.9581187690179223,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1074_seg_0.wav,CHINA SOUTHERN THREE TWENTY SIX CONTACT DEPARTURE,4.87,82,UNKNOWN,0.4159324938097363,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1075_seg_0.wav,OPERA JET THREE ZERO ZERO LINE UP RUNWAY ONE THREE,5.73,83,UNKNOWN,0.615742806756803,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1076_seg_0.wav,HOTEL BRAVO KILO ECHO XRAY EXERCISES IS APPROVED,0.78,84,UNKNOWN,0.7828112147176205,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1077_seg_0.wav,TWO EIGHT ZERO,2.2,85,UNKNOWN,1.0,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1078_seg_0.wav,RUNWAY TWO FIVE CLEARED TO LAND NINER JULIETT LIMA,7.87,86,UNKNOWN,0.4076508531961797,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1079_seg_0.wav,DESCENDING FLIGHT LEVEL EIGHT ZERO CSA FIVE FOUR FIVE,2.59,87,UNKNOWN,0.5744543076413,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_107_seg_0.wav,THREE EIGHT PAPA GOLF BYE,1.82,88,UNKNOWN,0.5986392045509761,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1080_seg_0.wav,SWISS FOUR,7.18,89,UNKNOWN,1.0,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1081_seg_0.wav,OSCAR SIERRA JULIETT DESCEND FLIGHT LEVEL SEVEN ZERO,3.23,90,UNKNOWN,0.5858001219405898,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1082_seg_0.wav,ROGER CLEARED TO LAND RUNWAY THREE FOUR LEFT EXIT ON THE HIGH SPEED ON RIGHT,5.2,91,UNKNOWN,1.0,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1083_seg_0.wav,OSCAR ECHO INDIA TANGO HOTEL TOWER ON TAXIWAY KILO CROSS RUNWAY TWO EIGHT CONTACT APRON ONE TWO ONE DECIMAL SEVEN FIVE FIVE BYE BYE,2.015,92,UNKNOWN,0.6345059867661549,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1084_seg_0.wav,FREQUENCY CHANGE APPROVED BYE BYE HAVE A NICE EVENING HOTEL QUEBEC MIKE,1.4,93,UNKNOWN,0.4505878056144549,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1085_seg_0.wav,SEVEN ZERO NINER,1.81,94,UNKNOWN,0.41527307387792023,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1086_seg_0.wav,CROSSING TO LANDING FIVE TWO TWO FIVE LANDING ON DISCRETION HELI CHARLIE ZULU,1.34,95,UNKNOWN,0.665867883409937,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1087_seg_0.wav,BAIR SEVEN ONE TWO TAXI VIA DELTA LINE UP RUNWAY ZERO FOUR,4.44,96,UNKNOWN,0.9410103138635768,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1088_seg_0.wav,BERN APPROACH HOTEL BRAVO KILO BRAVO VICTOR,2.73,97,UNKNOWN,0.48201065310841207,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1089_seg_0.wav,CONTRACT TWO ROMEO GOLF CONTINUE PRESENT HEADING VECTORS ILS RUNWAY THREE ONE,4.01,98,UNKNOWN,0.9407857458479436,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_108_seg_0.wav,CSA EIGHT MIKE THREE PROCEED DIRECT TO PAPA ROMEO NINER ZERO SIX,2.66,99,UNKNOWN,0.8054941807007943,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1090_seg_0.wav,UNITED ONE THREE FIVE BEHIND LUFTHANSA LINE UP RUNWAY,1.64,100,UNKNOWN,0.4681805030369433,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1091_seg_0.wav,RYANAIR SEVEN THREE ALPHA HOTEL,2.31,101,UNKNOWN,0.17704879767194195,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1092_seg_0.wav,SYDNEY TOWER EVENING QANTAS SEVENTY FIVE TWENTY EIGHT HEAVY,2.48,102,UNKNOWN,0.9816207615711887,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1093_seg_0.wav,ILS ESTABLISHED RUNWAY ONE THREE,3.88,103,UNKNOWN,0.9967680492216441,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1094_seg_0.wav,EUROTRANS FIVE ONE THREE THREE AT YOUR DISCRETION DESCEND TO FLIGHT LEVEL TWO EIGHT ZERO TO BE LEVEL BY HOTEL DELTA OSCAR,2.73,104,UNKNOWN,0.30901558864452605,Low,0,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1095_seg_0.wav,CONTACT TOWER ONE ONE EIGHT ONE GOOD NIGHT,5.55,105,UNKNOWN,0.14243989218838862,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1096_seg_0.wav,THAT'S SUFFICIENT SO WE ARE GOING VIA PAPA AND THEN RUNWAY TWO TWO FOR,3.76,106,UNKNOWN,0.03820691050538315,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1097_seg_0.wav,CSA SEVEN THREE TWO ZERO,0.33,107,UNKNOWN,1.0,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1098_seg_0.wav,DIRECT RAPET THANK YOU LUFTHANSA CARGO EIGHT FIVE ZERO NINER,5.0,108,UNKNOWN,0.0,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1099_seg_0.wav,OSCAR KILO ECHO LIMA ALPHA CLIMB TO FLIGHT LEVEL SEVEN ZERO,1.17,109,UNKNOWN,0.499726978367595,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_109_seg_0.wav,WIND ZERO EIGHT ZERO DEGREES,3.37,110,UNKNOWN,0.9457779449181736,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_10_seg_0.wav,SKYTRAVEL ONE ZERO ONE ONE VACATE LEFT TAXIWAY PAPA CONTACT RUZYNE GROUND ONE TWO ONE DECIMAL NINER,2.95,111,UNKNOWN,0.7990166948524549,Elevated,2,2
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1100_seg_0.wav,NOVEMBER MIKE ALPHA ROGER AND YOU ARE RECLEARED STRAIGHT IN ILS APPROACH ONE FOUR,1.93,112,UNKNOWN,0.4968890962299159,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1101_seg_0.wav,LEGEND ONE TWO ZERO TWO TOWER HELLO WIND ONE SIX ZERO DEGREES FOUR KNOTS RUNWAY ONE FOUR CLEARED TO LAND VACATE AT OWN DISCRETION,3.05,113,UNKNOWN,0.1922305266629411,Low,0,0
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1102_seg_0.wav,KILO LIMA PAPA VICTOR STANDBY FOR RUNWAY ZERO NINER FOR NOW FOLLOW TUMKA FOUR CHARLIE ARRIVAL DUE TO DEPARTURE FROM BRNO,2.43,114,UNKNOWN,0.6396291346016778,Moderate,1,1
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1103_seg_0.wav,FULLY ESTABLISHED ON RUNWAY THREE ONE,2.15,115,UNKNOWN,1.0,Critical,3,3
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_1104_seg_0.wav,EASY FOUR EIGHT EIGHT XRAY CLIMB FLIGHT LEVEL THREE FOUR ZERO,7.37,116,UNKNOWN,0.260777623512328,Low,0,0
